x;absoluteError;relativeError
-17,3999999999995;4,61852778244065E-14;5,6271203130228E-15
-17,2999999999995;7,53175299905706E-13;1,60001548532366E-14
-17,1999999999995;1,77635683940025E-15;1,40195145015234E-16
-17,0999999999995;1,15463194561016E-14;2,08628528276479E-15
-16,9999999999995;9,76996261670138E-15;2,79627890540869E-15
-16,8999999999995;7,54951656745106E-15;3,00451995201478E-15
-16,7999999999995;6,88338275267597E-15;3,57271836733553E-15
-16,6999999999995;5,99520433297585E-15;3,91724878667683E-15
-16,5999999999995;1,55431223447522E-15;1,25372671730836E-15
-16,4999999999995;4,44089209850063E-16;4,38231775368486E-16
-16,3999999999995;1,11022302462516E-16;1,33960978188237E-16
-16,2999999999995;5,55111512312578E-16;8,2543298395878E-16
-16,1999999999995;9,99200722162641E-16;1,86415546740121E-15
-16,0999999999995;1,22124532708767E-15;2,95387933496149E-15
-15,9999999999995;3,33066907387547E-16;1,1078881797437E-15
-15,8999999999995;1,08246744900953E-15;5,56731078415645E-15
-15,7999999999995;4,02455846426619E-16;4,36042030471757E-15
-15,6999999999995;9,66240976119082E-16;1,2133467790888E-13
-15,5999999999995;4,71844785465692E-16;4,35342578425034E-15
-15,4999999999995;9,71445146547012E-16;4,60369767991666E-15
-15,3999999999995;5,55111512312578E-16;1,74517683631691E-15
-15,2999999999995;9,99200722162641E-16;2,31183085573181E-15
-15,1999999999995;7,7715611723761E-16;1,39603592025128E-15
-15,0999999999995;1,22124532708767E-15;1,7549363613586E-15
-14,9999999999995;1,11022302462516E-15;1,29699951360108E-15
-14,8999999999995;1,33226762955019E-15;1,27345915054026E-15
-14,7999999999995;2,22044604925031E-15;1,73340108605292E-15
-14,6999999999995;2,44249065417534E-15;1,54097518248481E-15
-14,5999999999995;3,99680288865056E-15;1,99433360463802E-15
-14,4999999999995;4,44089209850063E-15;1,68594363894806E-15
-14,3999999999995;1,24344978758018E-14;3,3455934828951E-15
-14,2999999999995;2,1316282072803E-14;3,50200165955418E-15
-14,1999999999995;4,86721773995669E-13;3,06225276553901E-14
-14,0999999999995;3,5527136788005E-13;1,32104334670158E-14
-13,9999999999995;9,85878045867139E-14;1,36084413980509E-14
-13,8999999999995;7,99360577730113E-15;1,93218285266763E-15
-13,7999999999995;1,64313007644523E-14;5,76003359234082E-15
-13,6999999999995;1,77635683940025E-15;8,30134478624724E-16
-13,5999999999995;6,66133814775094E-15;3,96739387894888E-15
-13,4999999999995;8,88178419700125E-16;6,5738483744076E-16
-13,3999999999995;3,77475828372553E-15;3,42713268333444E-15
-13,2999999999995;5,55111512312578E-16;6,15781416377309E-16
-13,1999999999995;2,55351295663786E-15;3,47564124431592E-15
-13,0999999999995;2,22044604925031E-16;3,75835414310584E-16
-12,9999999999995;1,88737914186277E-15;4,07622678018019E-15
-12,8999999999995;1,11022302462516E-16;3,20331984437357E-16
-12,7999999999995;1,55431223447522E-15;6,53140987990207E-15
-12,6999999999995;5,55111512312578E-17;4,1293566934908E-16
-12,5999999999995;1,42941214420489E-15;4,24888298933036E-14
-12,4999999999995;0;0
-12,3999999999995;2,77555756156289E-17;1,65287710550012E-16
-12,2999999999995;5,55111512312578E-17;2,03445860286348E-16
-12,1999999999995;5,55111512312578E-17;1,44675717426365E-16
-12,0999999999995;2,22044604925031E-16;4,41082434105926E-16
-11,9999999999995;2,22044604925031E-16;3,49203645199318E-16
-11,8999999999995;2,22044604925031E-16;2,82368854570312E-16
-11,7999999999995;3,33066907387547E-16;3,45989241089832E-16
-11,6999999999995;6,66133814775094E-16;5,66135319192547E-16
-11,5999999999995;3,5527136788005E-15;2,45369491719223E-15
-11,4999999999995;4,66293670342566E-15;2,57423485106912E-15
-11,3999999999995;6,66133814775094E-15;2,85118501777838E-15
-11,2999999999995;1,15463194561016E-14;3,62776274095605E-15
-11,1999999999995;2,39808173319034E-14;4,97174558997934E-15
-11,0999999999995;9,05941988094128E-14;9,49490198199075E-15
-10,9999999999995;4,82884843222564E-11;2,13712340869664E-13
-10,8999999999995;9,9475983006414E-14;9,53640047668295E-15
-10,7999999999995;2,39808173319034E-14;4,75075733366142E-15
-10,6999999999995;1,02140518265514E-14;3,11011385682476E-15
-10,5999999999995;5,32907051820075E-15;2,22534578174241E-15
-10,4999999999995;3,5527136788005E-15;1,9204895894035E-15
-10,3999999999995;2,44249065417534E-15;1,6551763649455E-15
-10,2999999999995;1,77635683940025E-15;1,48281546341837E-15
-10,1999999999995;1,33226762955019E-15;1,35966198515943E-15
-10,0999999999995;1,22124532708767E-15;1,52505199883286E-15
-9,99999999999954;8,88178419700125E-16;1,36988291408932E-15
-9,89999999999954;7,7715611723761E-16;1,51035219981339E-15
-9,79999999999954;7,21644966006352E-16;1,83213007757337E-15
-9,69999999999954;5,55111512312578E-16;1,9657734488468E-15
-9,59999999999954;5,27355936696949E-16;2,97877918071349E-15
-9,49999999999954;4,9960036108132E-16;6,62914360075529E-15
-9,39999999999954;4,64905891561784E-16;1,8759039511223E-14
-9,29999999999954;4,44089209850063E-16;3,54054559375973E-15
-9,19999999999954;4,44089209850063E-16;1,94229306114376E-15
-9,09999999999954;3,88578058618805E-16;1,15407618376768E-15
-8,99999999999954;4,44089209850063E-16;9,81812591670077E-16
-8,89999999999954;5,55111512312578E-16;9,58868361701154E-16
-8,79999999999954;4,44089209850063E-16;6,15809656659989E-16
-8,69999999999954;4,44089209850063E-16;5,01480132431985E-16
-8,59999999999954;4,44089209850063E-16;4,10421351603888E-16
-8,49999999999955;4,44089209850063E-16;3,34816913080781E-16
-8,39999999999955;6,66133814775094E-16;4,04769686530052E-16
-8,29999999999955;8,88178419700125E-16;4,24685841571378E-16
-8,19999999999955;8,88178419700125E-16;3,2020861480781E-16
-8,09999999999955;1,33226762955019E-15;3,34539025732266E-16
-7,99999999999955;1,77635683940025E-15;2,61240032182673E-16
-7,89999999999955;0;0
-7,79999999999955;3,5527136788005E-15;1,91967791451313E-16
-7,69999999999955;1,77635683940025E-15;2,75708831226117E-16
-7,59999999999955;1,77635683940025E-15;4,6112002135641E-16
-7,49999999999955;8,88178419700125E-16;3,28223898113515E-16
-7,39999999999955;8,88178419700125E-16;4,3340910600946E-16
-7,29999999999955;4,44089209850063E-16;2,74712239979998E-16
-7,19999999999955;4,44089209850063E-16;3,40397119359082E-16
-7,09999999999955;6,66133814775094E-16;6,25540533560645E-16
-6,99999999999955;4,44089209850063E-16;5,0959921722712E-16
-6,89999999999955;4,44089209850063E-16;6,26261777754897E-16
-6,79999999999955;4,44089209850063E-16;7,81379502589436E-16
-6,69999999999955;4,44089209850063E-16;1,00300795213712E-15
-6,59999999999955;4,44089209850063E-16;1,35451689682021E-15
-6,49999999999955;4,44089209850063E-16;2,01604709499515E-15
-6,39999999999955;4,57966997657877E-16;3,90260848152501E-15
-6,29999999999955;9,26342336171615E-16;5,50860513273201E-14
-6,19999999999955;1,94289029309402E-16;2,33022732298158E-15
-6,09999999999955;1,66533453693773E-16;8,98906663672843E-16
-5,99999999999955;1,11022302462516E-16;3,81511822597427E-16
-5,89999999999955;1,66533453693773E-16;4,13120691467118E-16
-5,79999999999955;1,11022302462516E-16;2,11605584309281E-16
-5,69999999999956;0;0
-5,59999999999956;0;0
-5,49999999999956;1,11022302462516E-16;1,11514745757062E-16
-5,39999999999956;2,22044604925031E-16;1,8237138372262E-16
-5,29999999999956;6,66133814775094E-16;4,43712528733921E-16
-5,19999999999956;8,88178419700125E-16;4,71021793845297E-16
-5,09999999999956;8,88178419700125E-16;3,62612173486109E-16
-4,99999999999956;6,66133814775094E-15;1,9705098588325E-15
-4,89999999999956;1,33226762955019E-14;2,52922521757107E-15
-4,79999999999956;6,21724893790088E-14;5,46097459223428E-15
-4,69999999999956;2,91322521661641E-12;3,60937367228287E-14
-4,59999999999956;3,19744231092045E-14;3,60878012972814E-15
-4,49999999999956;9,76996261670138E-15;2,10680678066471E-15
-4,39999999999956;3,5527136788005E-15;1,14739734294207E-15
-4,29999999999956;1,77635683940025E-15;7,7711069795621E-16
-4,19999999999956;1,33226762955019E-15;7,49399699926067E-16
-4,09999999999956;6,66133814775094E-16;4,67946204471675E-16
-3,99999999999956;2,22044604925031E-16;1,91777961167402E-16
