x;absoluteError;relativeError
-2,69999999999956;1,11022302462516E-16;1,22802481464409E-16
-2,59999999999956;1,11022302462516E-16;1,29564429485215E-16
-2,49999999999956;2,22044604925031E-16;2,77159551191725E-16
-2,39999999999956;0;0
-2,29999999999956;0;0
-2,19999999999956;0;0
-2,09999999999956;1,11022302462516E-16;2,19913160567211E-16
-1,99999999999956;2,22044604925031E-16;5,33572733046815E-16
-1,89999999999956;5,55111512312578E-17;1,71707215206134E-16
-1,79999999999956;2,77555756156289E-17;1,22162498779664E-16
-1,69999999999956;8,32667268468867E-17;6,46257547149701E-16
-1,59999999999956;1,49186218934005E-16;5,10920067105599E-15
-1,49999999999956;5,55111512312578E-17;7,847518692029E-16
