x;absoluteError;relativeError
-22,1999999999996;8,60422844084496E-16;4,14988761534569E-15
-22,0999999999996;8,46545056276682E-16;7,79244832715107E-15
-21,9999999999996;8,56953397132543E-16;9,68165690583252E-14
-21,8999999999996;8,46545056276682E-16;9,30040194070809E-15
-21,7999999999996;8,32667268468867E-16;4,3827666597193E-15
-21,6999999999996;8,32667268468867E-16;2,90074752703502E-15
-21,5999999999996;7,7715611723761E-16;2,03843964597489E-15
-21,4999999999996;7,21644966006352E-16;1,53007906740418E-15
-21,3999999999996;7,7715611723761E-16;1,39446460728431E-15
-21,2999999999996;6,66133814775094E-16;1,04504267466816E-15
-21,1999999999996;6,66133814775094E-16;9,36684669128663E-16
-21,0999999999996;5,55111512312578E-16;7,13699767335556E-16
-20,9999999999996;4,44089209850063E-16;5,30790912527633E-16
-20,8999999999996;4,44089209850063E-16;5,00575371889753E-16
-20,7999999999996;3,33066907387547E-16;3,58601008238801E-16
-20,6999999999996;2,22044604925031E-16;2,31019066236352E-16
-20,5999999999996;1,11022302462516E-16;1,12838242761974E-16
-20,4999999999996;0;0
-20,3999999999996;0;0
-20,2999999999996;1,11022302462516E-16;1,11831244298643E-16
-20,1999999999996;2,22044604925031E-16;2,27546563002353E-16
-20,0999999999996;2,22044604925031E-16;2,33946750267549E-16
-19,9999999999996;3,33066907387547E-16;3,64826814228074E-16
-19,8999999999996;4,44089209850063E-16;5,11833376751763E-16
-19,7999999999996;4,44089209850063E-16;5,45782897222145E-16
-19,6999999999996;4,44089209850063E-16;5,90879348283165E-16
-19,5999999999996;5,55111512312578E-16;8,13989919663712E-16
-19,4999999999996;5,55111512312578E-16;9,16721656279944E-16
-19,3999999999996;5,55111512312578E-16;1,06126523525318E-15
-19,2999999999996;6,66133814775094E-16;1,53005699444059E-15
-19,1999999999996;7,21644966006352E-16;2,10199121980446E-15
-19,0999999999996;6,93889390390723E-16;2,79981281050445E-15
-18,9999999999996;7,21644966006352E-16;4,81490793451052E-15
-18,8999999999996;7,28583859910259E-16;1,44495244424116E-14
-18,7999999999996;7,28583859910259E-16;1,47082756371872E-14
-18,6999999999996;7,21644966006352E-16;4,84328647157812E-15
-18,5999999999996;7,21644966006352E-16;2,92195111385872E-15
-18,4999999999996;7,21644966006352E-16;2,10711183958428E-15
-18,3999999999996;6,66133814775094E-16;1,53287278362822E-15
-18,2999999999996;5,55111512312578E-16;1,06280372051488E-15
-18,1999999999995;5,55111512312578E-16;9,17793300475622E-16
-18,0999999999995;5,55111512312578E-16;8,14766324088146E-16
-17,9999999999995;4,44089209850063E-16;5,9134054773756E-16
-17,8999999999995;4,44089209850063E-16;5,46129651307519E-16
-17,7999999999995;3,33066907387547E-16;3,84070653033913E-16
-17,6999999999995;2,22044604925031E-16;2,43314568426988E-16
-17,5999999999995;2,22044604925031E-16;2,34015800705162E-16
-17,4999999999995;2,22044604925031E-16;2,27591929366888E-16
-17,3999999999995;1,11022302462516E-16;1,11843301586363E-16
-17,2999999999995;0;0
-17,1999999999995;1,11022302462516E-16;1,1136753446447E-16
-17,0999999999995;1,11022302462516E-16;1,12820090023742E-16
-16,9999999999995;2,22044604925031E-16;2,3096024984521E-16
-16,8999999999995;2,22044604925031E-16;2,38982742757456E-16
-16,7999999999995;3,33066907387547E-16;3,75258312652329E-16
-16,6999999999995;3,33066907387547E-16;3,97862006332448E-16
-16,5999999999995;4,44089209850063E-16;5,70550554302482E-16
-16,4999999999995;4,44089209850063E-16;6,23908899798574E-16
-16,3999999999995;4,44089209850063E-16;6,95948220156961E-16
-16,2999999999995;5,55111512312578E-16;9,94730316271225E-16
-16,1999999999995;4,9960036108132E-16;1,05752986835032E-15
-16,0999999999995;6,10622663543836E-16;1,59818985687293E-15
-15,9999999999995;6,10622663543836E-16;2,12092959059303E-15
-15,8999999999995;6,10622663543836E-16;3,19934612920644E-15
-15,7999999999995;6,10622663543836E-16;6,64392982714908E-15
-15,6999999999995;6,12357387019813E-16;7,68985626156686E-14
-15,5999999999995;6,10622663543836E-16;5,66683959671488E-15
-15,4999999999995;5,82867087928207E-16;2,82304546196038E-15
-15,3999999999995;6,10622663543836E-16;2,01446943068246E-15
-15,2999999999995;5,55111512312578E-16;1,39918009376171E-15
-15,1999999999995;5,55111512312578E-16;1,14126852113895E-15
-15,0999999999995;5,55111512312578E-16;9,71839206056283E-16
-14,9999999999995;4,44089209850063E-16;6,82911754497083E-16
-14,8999999999995;4,44089209850063E-16;6,14332089421962E-16
-14,7999999999995;3,33066907387547E-16;4,22538577661398E-16
-14,6999999999995;3,33066907387547E-16;3,9381395841276E-16
-14,5999999999995;2,22044604925031E-16;2,48152431358713E-16
-14,4999999999995;2,22044604925031E-16;2,37507518745379E-16
-14,3999999999995;2,22044604925031E-16;2,2994130044545E-16
-14,2999999999995;1,11022302462516E-16;1,12510596654538E-16
-14,1999999999995;1,11022302462516E-16;1,11241821208221E-16
-14,0999999999995;0;0
-13,9999999999995;1,11022302462516E-16;1,12074982912524E-16
-13,8999999999995;1,11022302462516E-16;1,14219594296541E-16
-13,7999999999995;2,22044604925031E-16;2,35292597088918E-16
-13,6999999999995;2,22044604925031E-16;2,45094588675908E-16
-13,5999999999995;2,22044604925031E-16;2,58443288662895E-16
-13,4999999999995;2,22044604925031E-16;2,76248951323578E-16
-13,3999999999995;3,33066907387547E-16;4,49861903808188E-16
-13,2999999999995;4,44089209850063E-16;6,63245616697815E-16
-13,1999999999995;3,33066907387547E-16;5,62543162486266E-16
-13,0999999999995;3,33066907387547E-16;6,54790918354266E-16
-12,9999999999995;4,44089209850063E-16;1,05693491142129E-15
-12,8999999999995;4,44089209850063E-16;1,35610342907997E-15
-12,7999999999995;4,71844785465692E-16;2,03811991676671E-15
-12,6999999999995;4,71844785465692E-16;3,54152635085804E-15
-12,5999999999995;4,92661467177413E-16;1,46524930933258E-14
-12,4999999999995;4,85722573273506E-16;7,32371347426913E-15
-12,3999999999995;4,71844785465692E-16;2,84923241933386E-15
-12,2999999999995;4,9960036108132E-16;1,89794841454462E-15
-12,1999999999995;4,9960036108132E-16;1,39463853418443E-15
-12,0999999999995;4,44089209850063E-16;9,87638638881899E-16
-11,9999999999995;3,33066907387547E-16;6,20729999994209E-16
-11,8999999999995;3,33066907387547E-16;5,38823670013895E-16
-11,7999999999995;3,33066907387547E-16;4,8025214184491E-16
-11,6999999999995;2,22044604925031E-16;2,91403397147907E-16
-11,5999999999995;3,33066907387547E-16;4,04782854441399E-16
-11,4999999999995;2,22044604925031E-16;2,53634191958001E-16
-11,3999999999995;1,11022302462516E-16;1,20764557351491E-16
-11,2999999999995;2,22044604925031E-16;2,32746461822219E-16
-11,1999999999995;1,11022302462516E-16;1,13383198123523E-16
-11,0999999999995;1,11022302462516E-16;1,11630399215993E-16
-10,9999999999995;0;0
-10,8999999999995;1,11022302462516E-16;1,11531303078179E-16
-10,7999999999995;1,11022302462516E-16;1,13179938776449E-16
-10,6999999999995;1,11022302462516E-16;1,16055026811996E-16
-10,5999999999995;2,22044604925031E-16;2,40626917150643E-16
-10,4999999999995;2,22044604925031E-16;2,52410679951711E-16
-10,3999999999995;2,22044604925031E-16;2,68226027092794E-16
-10,2999999999995;2,22044604925031E-16;2,89238907507614E-16
-10,1999999999995;3,33066907387547E-16;4,75895061347231E-16
