x;absoluteError;relativeError;result
8,50000000000043;1,77635683940025E-15;2,0898315757649E-16;8,50000000000043
8,60000000000043;3,5527136788005E-15;4,13106241720968E-16;8,60000000000042
8,70000000000043;0;0;8,70000000000043
8,80000000000043;3,5527136788005E-15;4,03717463500037E-16;8,80000000000043
8,90000000000043;1,77635683940025E-15;1,99590656112378E-16;8,90000000000042
9,00000000000043;1,77635683940025E-15;1,97372982155574E-16;9,00000000000042
9,10000000000043;5,32907051820075E-15;5,85612144857198E-16;9,10000000000042
9,20000000000043;3,5527136788005E-15;3,86164530304385E-16;9,20000000000042
9,30000000000043;1,77635683940025E-15;1,91006111763459E-16;9,30000000000042
9,40000000000042;1,77635683940025E-15;1,88974131851082E-16;9,40000000000042
9,50000000000042;3,5527136788005E-15;3,73969860926352E-16;9,50000000000042
9,60000000000042;3,5527136788005E-15;3,70074341541703E-16;9,60000000000042
9,70000000000042;3,5527136788005E-15;3,66259142144366E-16;9,70000000000042
9,80000000000042;3,5527136788005E-15;3,62521803959219E-16;9,80000000000043
9,90000000000042;0;0;9,90000000000042
10,0000000000004;5,32907051820075E-15;5,32907051820053E-16;10,0000000000004
10,1000000000004;1,77635683940025E-15;1,75876914792097E-16;10,1000000000004
10,2000000000004;3,5527136788005E-15;3,48305262627486E-16;10,2000000000004
10,3000000000004;1,77635683940025E-15;1,72461829067978E-16;10,3000000000004
10,4000000000004;3,5527136788005E-15;3,41607084500034E-16;10,4000000000004
10,5000000000004;0;0;10,5000000000004
10,6000000000004;5,32907051820075E-15;5,02742501717032E-16;10,6000000000004
10,7000000000004;0;0;10,7000000000004
10,8000000000004;3,5527136788005E-15;3,28954970259293E-16;10,8000000000004
10,9000000000004;1,77635683940025E-15;1,62968517376163E-16;10,9000000000004
11,0000000000004;1,77635683940025E-15;1,61486985400017E-16;11,0000000000004
11,1000000000004;1,77635683940025E-15;1,6003214769371E-16;11,1000000000004
11,2000000000004;1,77635683940025E-15;1,58603289232159E-16;11,2000000000004
11,3000000000004;3,5527136788005E-15;3,14399440601803E-16;11,3000000000004
11,4000000000004;1,77635683940025E-15;1,55820775385981E-16;11,4000000000004
11,5000000000004;1,77635683940025E-15;1,54465812121755E-16;11,5000000000004
11,6000000000004;5,32907051820075E-15;4,59402630879359E-16;11,6000000000004
